0	 0	 87
0	 0	 142
0	 0	 47
0	 0	 31
0	 0	 35
0	 0	 31
0	 0	 32
0	 0	 33
0	 0	 34
0	 0	 33
0	 0	 33
0	 0	 35
0	 0	 33
0	 0	 33
0	 0	 33
0	 0	 33
0	 0	 33
0	 0	 33
0	 0	 33
2	 0	 136
2	 0	 31
2	 0	 34
2	 0	 34
2	 0	 48
2	 0	 33
2	 0	 35
2	 0	 32
2	 0	 34
2	 0	 43
2	 0	 40
2	 0	 33
2	 0	 33
2	 0	 37
2	 0	 34
2	 0	 29
2	 0	 35
2	 9	 54
2	 9	 44
2	 9	 50
4	 9	 133
4	 9	 32
4	 9	 33
4	 9	 43
4	 9	 39
4	 9	 34
4	 9	 48
4	 9	 51
4	 9	 59
4	 9	 41
4	 9	 49
4	 9	 50
4	 9	 50
4	 9	 49
4	 9	 35
4	 9	 33
4	 9	 34
4	 9	 33
4	 9	 33
4	 9	 33
0	 9	 33
0	 9	 33
0	 9	 34
0	 9	 33
0	 9	 33
0	 9	 33
0	 9	 51
0	 9	 49
0	 9	 66
0	 9	 50
0	 9	 49
0	 9	 58
0	 9	 44
0	 9	 49
0	 9	 34
0	 9	 33
0	 9	 33
0	 9	 31
0	 9	 32
0	 9	 35
2	 9	 133
2	 14	 49
2	 17	 49
2	 19	 51
2	 22	 50
2	 26	 50
2	 26	 52
2	 31	 47
2	 34	 65
2	 34	 35
2	 39	 33
2	 42	 34
2	 43	 33
2	 43	 38
2	 49	 46
2	 50	 32
2	 50	 34
2	 54	 32
2	 57	 34
2	 58	 33
4	 58	 148
4	 59	 51
4	 56	 49
4	 53	 50
4	 50	 51
4	 50	 49
4	 45	 34
4	 43	 33
4	 41	 34
4	 41	 33
4	 37	 32
4	 35	 40
4	 32	 45
4	 32	 32
4	 28	 34
4	 26	 33
4	 24	 33
4	 21	 53
4	 19	 48
4	 16	 51
0	 13	 49
0	 10	 52
0	 9	 46
0	 9	 49
0	 9	 52
0	 9	 48
0	 9	 34
0	 9	 34
0	 9	 31
0	 9	 34
0	 9	 34
0	 9	 33
0	 9	 32
0	 9	 33
0	 9	 34
0	 9	 32
0	 9	 35
0	 9	 50
0	 9	 47
0	 9	 52
2	 9	 155
2	 14	 45
2	 18	 48
2	 19	 34
2	 19	 38
2	 25	 48
2	 26	 37
2	 26	 47
2	 31	 34
2	 34	 33
2	 35	 32
2	 35	 35
2	 39	 28
2	 42	 50
2	 42	 49
2	 42	 49
2	 42	 51
2	 42	 49
2	 42	 51
2	 42	 50
4	 42	 153
4	 42	 46
4	 42	 33
4	 42	 34
4	 42	 33
4	 42	 32
4	 42	 37
4	 42	 29
4	 42	 34
4	 42	 50
4	 42	 50
4	 42	 50
4	 42	 50
4	 42	 49
4	 42	 51
4	 42	 50
4	 42	 52
4	 49	 47
4	 49	 34
4	 49	 34
0	 49	 33
0	 49	 33
0	 49	 32
0	 49	 33
0	 49	 35
0	 49	 31
0	 49	 34
0	 49	 32
0	 49	 50
0	 49	 49
0	 49	 52
0	 49	 48
0	 49	 51
0	 50	 50
0	 50	 49
0	 50	 50
0	 49	 34
0	 49	 33
0	 49	 32
0	 49	 34
2	 49	 137
2	 49	 45
2	 49	 36
2	 49	 32
2	 50	 33
2	 50	 48
2	 50	 50
2	 49	 51
2	 49	 49
2	 49	 50
2	 49	 50
2	 49	 50
2	 49	 49
2	 49	 35
2	 49	 33
2	 50	 32
2	 50	 33
2	 50	 34
2	 50	 34
2	 50	 32
4	 50	 135
4	 50	 48
4	 50	 49
4	 50	 51
4	 50	 50
4	 50	 50
4	 50	 49
4	 50	 50
4	 50	 50
4	 50	 34
4	 50	 33
4	 50	 33
4	 50	 34
4	 50	 35
4	 50	 31
4	 50	 34
4	 50	 33
4	 50	 33
4	 50	 33
4	 50	 34
0	 50	 33
0	 50	 33
0	 50	 50
0	 109	 50
0	 109	 50
0	 109	 50
0	 109	 50
0	 109	 50
0	 109	 55
0	 109	 45
0	 109	 33
0	 109	 33
0	 109	 34
0	 109	 33
0	 109	 33
0	 109	 34
0	 109	 32
0	 109	 33
0	 109	 33
0	 109	 34
2	 109	 132
2	 109	 50
2	 109	 49
2	 109	 50
2	 109	 50
2	 109	 50
2	 109	 50
2	 109	 33
2	 109	 33
2	 109	 34
2	 109	 32
2	 109	 34
2	 109	 35
2	 109	 32
2	 109	 31
2	 109	 33
2	 109	 34
2	 109	 33
2	 109	 33
2	 109	 50
4	 109	 149
4	 109	 50
4	 109	 49
4	 109	 50
4	 109	 34
4	 109	 33
4	 109	 34
4	 107	 34
4	 105	 32
4	 105	 34
4	 101	 33
4	 99	 34
4	 97	 33
4	 97	 34
4	 93	 33
4	 91	 31
4	 89	 34
4	 89	 49
4	 84	 49
4	 81	 51
0	 81	 49
0	 75	 50
