0	 0	 78
0	 0	 59
0	 0	 60
0	 0	 77
0	 0	 53
0	 0	 33
0	 0	 35
0	 0	 32
0	 0	 32
0	 0	 33
0	 0	 33
0	 0	 35
0	 0	 31
0	 0	 34
0	 0	 34
0	 0	 33
0	 0	 34
0	 0	 32
0	 0	 35
2	 0	 137
2	 0	 129
2	 0	 132
2	 0	 137
2	 0	 130
2	 10	 156
2	 10	 144
2	 109	 136
2	 109	 145
2	 109	 149
2	 109	 149
2	 109	 133
2	 109	 137
2	 109	 134
2	 109	 149
2	 109	 150
2	 109	 145
2	 109	 138
2	 109	 131
2	 109	 149
4	 109	 150
4	 105	 148
4	 97	 134
4	 89	 133
4	 81	 134
4	 73	 153
4	 64	 150
4	 64	 145
4	 64	 135
4	 64	 131
4	 64	 135
4	 64	 150
4	 64	 155
4	 9	 144
4	 9	 137
4	 9	 129
4	 9	 149
4	 9	 149
4	 9	 150
4	 9	 134
0	 9	 37
0	 9	 29
0	 9	 35
0	 9	 32
0	 9	 33
0	 9	 50
0	 9	 53
0	 9	 51
0	 9	 46
0	 9	 51
0	 9	 49
0	 9	 48
0	 9	 39
0	 9	 45
0	 9	 34
0	 9	 33
0	 9	 33
0	 9	 33
0	 9	 34
0	 9	 34
2	 9	 133
2	 9	 134
2	 9	 149
2	 30	 150
2	 39	 153
2	 49	 146
2	 57	 133
2	 65	 153
2	 74	 150
2	 82	 146
2	 90	 143
2	 99	 141
2	 99	 148
2	 99	 154
2	 99	 146
2	 99	 133
2	 99	 135
2	 99	 133
2	 99	 148
2	 166	 150
4	 175	 149
4	 175	 139
4	 175	 146
4	 157	 149
4	 149	 150
4	 140	 159
4	 131	 144
4	 122	 149
4	 114	 132
4	 106	 148
4	 98	 150
4	 89	 149
4	 81	 134
4	 73	 132
4	 65	 150
4	 56	 151
4	 56	 148
4	 56	 134
4	 56	 138
4	 56	 128
0	 56	 50
0	 12	 49
0	 9	 51
0	 9	 49
0	 9	 50
0	 9	 51
0	 9	 49
0	 9	 34
0	 9	 33
0	 9	 36
0	 9	 48
0	 9	 32
0	 9	 33
0	 9	 33
0	 9	 34
0	 9	 32
0	 9	 34
0	 9	 32
0	 9	 50
0	 9	 50
2	 9	 150
2	 14	 150
2	 22	 133
2	 30	 134
2	 38	 132
2	 46	 150
2	 55	 150
2	 65	 149
2	 73	 134
2	 81	 133
2	 89	 133
2	 97	 152
2	 106	 147
2	 114	 135
2	 122	 138
2	 130	 144
2	 138	 149
2	 147	 150
2	 147	 150
2	 147	 134
4	 147	 135
4	 172	 130
4	 164	 150
4	 155	 149
4	 155	 134
4	 155	 134
4	 155	 137
4	 155	 145
4	 155	 149
4	 155	 150
4	 155	 134
4	 155	 133
4	 149	 133
4	 149	 157
4	 149	 149
4	 149	 143
4	 150	 133
4	 149	 134
4	 149	 137
4	 149	 146
0	 150	 54
0	 149	 45
0	 149	 49
0	 149	 49
0	 149	 36
0	 149	 47
0	 149	 35
0	 149	 32
0	 149	 34
0	 149	 33
0	 150	 34
0	 150	 33
0	 150	 33
0	 150	 34
0	 150	 34
0	 150	 48
0	 150	 50
0	 150	 50
0	 150	 50
0	 150	 50
2	 150	 152
2	 150	 148
2	 150	 134
2	 150	 136
2	 150	 145
2	 150	 151
2	 150	 149
2	 150	 134
2	 150	 133
2	 150	 134
2	 150	 149
2	 150	 149
2	 150	 134
2	 150	 133
2	 150	 137
2	 150	 145
2	 150	 151
2	 150	 149
2	 150	 135
2	 109	 130
4	 109	 133
4	 109	 150
4	 109	 149
4	 109	 152
4	 109	 132
4	 109	 132
4	 109	 134
4	 109	 150
4	 109	 149
4	 109	 134
4	 109	 133
4	 109	 133
4	 109	 149
4	 109	 152
4	 109	 147
4	 109	 136
4	 109	 131
4	 109	 134
4	 109	 151
4	 109	 148
0	 109	 33
0	 109	 34
0	 109	 32
0	 109	 34
0	 109	 33
0	 109	 34
0	 109	 33
0	 109	 33
0	 109	 33
0	 109	 34
0	 109	 34
0	 109	 46
0	 109	 49
0	 109	 50
0	 109	 50
0	 109	 34
0	 109	 33
0	 109	 50
0	 109	 34
0	 109	 33
2	 109	 143
2	 109	 139
2	 109	 134
2	 109	 149
2	 109	 150
2	 109	 134
2	 109	 133
2	 109	 133
2	 109	 149
2	 109	 155
2	 109	 148
2	 109	 130
2	 109	 133
2	 109	 133
2	 109	 152
2	 109	 150
2	 109	 149
2	 109	 136
2	 109	 130
2	 109	 154
4	 109	 148
4	 109	 148
4	 109	 133
4	 109	 135
4	 109	 131
4	 109	 151
4	 109	 149
4	 109	 150
4	 109	 134
4	 109	 132
4	 109	 150
4	 109	 149
4	 109	 150
4	 109	 138
4	 109	 149
4	 109	 151
4	 109	 145
4	 109	 149
4	 109	 134
4	 109	 133
0	 109	 33
0	 109	 33
